epoch,batch,train_loss,val_loss,val_mae,val_rel_err,val_rel_err_median,val_r2,val_acc_1pct,val_acc_5pct,time_sec
1,1,0.382003,,,,
1,10,0.369574,,,,
1,20,0.395830,,,,
1,30,0.561296,,,,
1,40,1.283363,,,,
1,50,0.765630,,,,
1,60,1.168493,,,,
1,70,0.454453,,,,
1,80,0.108160,,,,
1,90,0.238872,,,,
1,100,0.239186,,,,
1,110,0.203489,,,,
1,120,0.610359,,,,
1,130,0.308778,,,,
1,140,0.213945,,,,
1,150,0.148924,,,,
1,160,0.218386,,,,
1,170,0.326000,,,,
1,180,0.183760,,,,
1,190,0.327694,,,,
1,200,0.229673,,,,
1,210,0.239800,,,,
1,220,0.319439,,,,
1,230,0.412861,,,,
1,240,0.440008,,,,
1,250,0.203707,,,,
1,260,0.179615,,,,
1,270,0.613703,,,,
1,280,0.561773,,,,
1,290,0.385699,,,,
1,300,0.236259,,,,
1,310,0.215433,,,,
1,320,0.179980,,,,
1,330,0.174111,,,,
1,340,0.214391,,,,
1,350,0.531416,,,,
1,360,0.124874,,,,
1,370,0.100455,,,,
1,380,0.321449,,,,
1,390,0.094779,,,,
1,400,0.279306,,,,
1,410,0.111742,,,,
1,420,0.071462,,,,
1,430,0.162085,,,,
1,440,0.234675,,,,
1,450,0.198501,,,,
1,460,0.138010,,,,
1,470,0.230771,,,,
1,480,0.173510,,,,
1,490,0.307569,,,,
1,500,0.107636,,,,
1,510,0.240108,,,,
1,520,0.721676,,,,
1,530,0.148706,,,,
1,540,0.239570,,,,
1,550,0.133055,,,,
1,560,0.146243,,,,
1,570,0.283110,,,,
1,580,0.192873,,,,
1,590,0.230571,,,,
1,600,0.162110,,,,
1,610,0.183747,,,,
1,620,0.084186,,,,
1,630,0.068559,,,,
1,640,0.115717,,,,
1,650,0.380820,,,,
1,660,0.285260,,,,
1,670,0.059445,,,,
1,680,0.133255,,,,
1,690,0.077553,,,,
1,700,0.089821,,,,
1,710,0.075580,,,,
1,720,0.200663,,,,
1,730,0.050546,,,,
1,740,0.215636,,,,
1,750,0.176383,,,,
1,760,0.080551,,,,
1,770,0.123222,,,,
1,780,0.363613,,,,
1,790,0.049329,,,,
1,800,0.090636,,,,
1,810,0.065576,,,,
1,820,0.176655,,,,
1,830,0.268409,,,,
1,840,0.199831,,,,
1,850,0.130720,,,,
1,860,0.095820,,,,
1,870,0.288621,,,,
1,880,0.076454,,,,
1,890,0.134608,,,,
1,900,0.089820,,,,
1,910,0.496122,,,,
1,920,0.086184,,,,
1,930,0.150087,,,,
1,940,0.097788,,,,
1,950,0.171064,,,,
1,960,0.139104,,,,
1,970,0.300802,,,,
1,980,0.069134,,,,
1,990,0.085111,,,,
1,1000,0.144761,,,,
1,1010,0.064496,,,,
1,1020,0.079376,,,,
1,1030,0.064407,,,,
1,1040,0.109214,,,,
1,1050,0.155572,,,,
1,1060,0.060405,,,,
1,1070,0.265321,,,,
1,1080,0.206262,,,,
1,1090,0.124602,,,,
1,1100,0.130901,,,,
1,1110,0.097154,,,,
1,1120,0.045003,,,,
1,1130,0.186611,,,,
1,1140,0.219600,,,,
1,1150,0.038407,,,,
1,1160,0.221996,,,,
1,1170,0.070172,,,,
1,1180,0.286382,,,,
1,1190,0.185890,,,,
1,1200,0.120962,,,,
1,1210,0.127051,,,,
1,1220,0.140841,,,,
1,1230,0.033366,,,,
1,1240,0.062100,,,,
1,1250,0.069678,,,,
1,1260,0.069831,,,,
1,1270,0.118159,,,,
1,1280,0.465199,,,,
1,1290,0.390510,,,,
1,1300,0.081812,,,,
1,1310,0.094523,,,,
1,1320,0.041415,,,,
1,1330,0.101941,,,,
1,1340,0.064487,,,,
1,1350,0.042957,,,,
1,1360,0.042543,,,,
1,1370,0.108486,,,,
1,1380,0.123099,,,,
1,1390,0.052276,,,,
1,1400,0.225426,,,,
1,1410,0.073249,,,,
1,1420,0.106782,,,,
1,1430,0.100684,,,,
1,1440,0.141234,,,,
1,1450,0.141546,,,,
1,1460,0.051995,,,,
1,1470,0.063280,,,,
1,1480,0.045871,,,,
1,1490,0.051187,,,,
1,1500,0.165915,,,,
1,1510,0.208276,,,,
1,1520,0.041545,,,,
1,1530,0.093864,,,,
1,1540,0.101415,,,,
1,1550,0.048752,,,,
1,1560,0.024760,,,,
1,1570,0.075474,,,,
1,1580,0.314303,,,,
1,1590,0.054303,,,,
1,1600,0.270855,,,,
1,1610,0.133914,,,,
1,1620,0.150563,,,,
1,1630,0.089747,,,,
1,1640,0.040562,,,,
1,1650,0.130768,,,,
1,1660,0.126476,,,,
1,1670,0.178150,,,,
1,1680,0.079920,,,,
1,1690,0.111160,,,,
