epoch,batch,train_loss,val_loss,val_mae,val_rel_err,val_rel_err_median,val_r2,val_acc_1pct,val_acc_5pct,time_sec
1,1,4.017954,,,,
1,10,3.774484,,,,
1,20,4.314873,,,,
1,30,3.894751,,,,
1,40,5.049003,,,,
1,50,3.831871,,,,
1,60,3.988740,,,,
1,70,3.667685,,,,
1,80,5.143919,,,,
1,90,2.355333,,,,
1,100,2.588249,,,,
1,110,1.500105,,,,
1,120,1.440025,,,,
1,130,0.585655,,,,
1,140,0.672916,,,,
1,150,1.027032,,,,
1,160,1.774817,,,,
1,170,0.483667,,,,
1,180,1.009118,,,,
1,190,0.889165,,,,
1,200,1.932985,,,,
1,210,0.478584,,,,
1,220,1.050388,,,,
1,230,0.630332,,,,
1,240,0.671658,,,,
1,250,0.552874,,,,
1,260,0.341706,,,,
1,270,0.379866,,,,
1,280,0.465613,,,,
1,290,0.636816,,,,
1,300,0.735947,,,,
1,310,1.339293,,,,
1,ALL,2.008650,0.780459,56376.781250,0.458067,0.276445,-0.001049,2.00,8.00,7287.79
2,1,0.340492,,,,
2,10,0.361580,,,,
2,20,1.187592,,,,
2,30,1.388873,,,,
2,40,1.513267,,,,
2,50,0.696164,,,,
2,60,0.924429,,,,
2,70,3.236045,,,,
2,80,0.594915,,,,
2,90,0.373220,,,,
2,100,1.116635,,,,
2,110,1.878980,,,,
2,120,0.518338,,,,
2,130,0.608949,,,,
2,140,0.976305,,,,
2,150,0.608255,,,,
2,160,0.890410,,,,
2,170,1.049155,,,,
2,180,0.647938,,,,
2,190,0.896590,,,,
2,200,0.636000,,,,
2,210,0.673531,,,,
2,220,0.469504,,,,
2,230,0.180344,,,,
2,240,0.165553,,,,
2,250,0.720757,,,,
2,260,0.250676,,,,
2,270,0.156997,,,,
2,280,0.220608,,,,
2,290,0.432372,,,,
2,300,0.382412,,,,
2,310,0.506204,,,,
2,ALL,0.741077,0.281487,35137.894531,0.249033,0.174712,0.638953,5.00,15.00,7306.05
3,1,0.297644,,,,
3,10,0.177902,,,,
3,20,0.233173,,,,
3,30,0.166730,,,,
3,40,0.385114,,,,
3,50,0.564541,,,,
3,60,0.224549,,,,
3,70,0.291376,,,,
3,80,0.436066,,,,
3,90,0.449835,,,,
3,100,0.171094,,,,
3,110,0.289406,,,,
3,120,0.488938,,,,
3,130,0.470349,,,,
3,140,0.140477,,,,
3,150,0.189631,,,,
3,160,0.215138,,,,
3,170,0.125127,,,,
3,180,0.289795,,,,
3,190,0.132553,,,,
3,200,0.337194,,,,
3,210,0.141442,,,,
3,220,0.354908,,,,
3,230,0.130614,,,,
3,240,0.080706,,,,
3,250,0.261830,,,,
3,260,0.211730,,,,
3,270,0.275465,,,,
3,280,0.222610,,,,
3,290,0.143582,,,,
3,300,0.157973,,,,
3,310,0.272333,,,,
3,ALL,0.273469,0.277462,34025.304688,0.231165,0.181487,0.644116,5.00,16.00,7325.99
4,1,0.156142,,,,
4,10,0.443327,,,,
4,20,0.159512,,,,
4,30,0.301360,,,,
4,40,0.199270,,,,
4,50,0.509531,,,,
4,60,0.164750,,,,
4,70,0.330207,,,,
4,80,0.257980,,,,
4,90,0.128380,,,,
4,100,0.225816,,,,
4,110,0.293832,,,,
4,120,0.209504,,,,
4,130,0.157693,,,,
4,140,0.309573,,,,
4,150,0.210667,,,,
4,160,0.259138,,,,
4,170,0.242921,,,,
4,180,0.947675,,,,
4,190,0.171459,,,,
4,200,0.159904,,,,
4,210,0.102375,,,,
4,220,0.168069,,,,
4,230,0.172625,,,,
4,240,0.041099,,,,
4,250,0.151428,,,,
4,260,0.073909,,,,
4,270,0.205911,,,,
4,280,0.122901,,,,
4,290,0.368849,,,,
4,300,0.125300,,,,
4,310,0.133976,,,,
4,ALL,0.220132,0.152978,28208.052734,0.211302,0.151894,0.803785,2.00,15.00,7315.96
5,1,0.211671,,,,
5,10,0.170581,,,,
5,20,0.231490,,,,
5,30,0.245795,,,,
5,40,0.405893,,,,
5,50,0.393844,,,,
5,60,0.205767,,,,
5,70,0.073807,,,,
5,80,0.173190,,,,
5,90,0.103685,,,,
5,100,0.112427,,,,
5,110,0.247669,,,,
5,120,0.154382,,,,
5,130,0.214512,,,,
5,140,0.215079,,,,
5,150,0.257034,,,,
5,160,0.156649,,,,
5,170,0.423642,,,,
5,180,0.089247,,,,
5,190,0.137156,,,,
5,200,0.092801,,,,
5,210,0.097578,,,,
5,220,0.222415,,,,
5,230,0.124512,,,,
5,240,0.185905,,,,
5,250,0.196500,,,,
5,260,0.308483,,,,
5,270,0.056932,,,,
5,280,0.086596,,,,
5,290,0.150787,,,,
5,300,0.152467,,,,
5,310,0.188901,,,,
5,ALL,0.186930,0.128163,24769.509766,0.199915,0.129194,0.835613,6.00,22.00,7316.12
6,1,0.166129,,,,
6,10,0.197922,,,,
6,20,0.386210,,,,
6,30,0.179959,,,,
6,40,0.291564,,,,
6,50,0.077933,,,,
6,60,0.101945,,,,
6,70,0.357907,,,,
6,80,0.549825,,,,
6,90,0.090248,,,,
6,100,0.056374,,,,
6,110,0.089287,,,,
6,120,0.103272,,,,
6,130,0.185218,,,,
6,140,0.295680,,,,
6,150,0.246108,,,,
6,160,0.146854,,,,
6,170,0.078719,,,,
6,180,0.156702,,,,
6,190,0.213639,,,,
6,200,0.129403,,,,
6,210,0.164283,,,,
6,220,0.086537,,,,
6,230,0.095314,,,,
6,240,0.163579,,,,
6,250,0.249785,,,,
6,260,0.178897,,,,
6,270,0.297562,,,,
6,280,0.361534,,,,
6,290,0.093416,,,,
6,300,0.126282,,,,
