epoch,batch,train_loss,val_loss,val_mae,val_rel_err,val_rel_err_median,val_r2,val_acc_1pct,val_acc_5pct,time_sec
1,1,4.414677,,,,
1,10,3.864281,,,,
1,20,4.522752,,,,
1,30,4.198913,,,,
1,40,4.309544,,,,
1,50,3.543860,,,,
1,60,3.825931,,,,
1,70,3.394867,,,,
1,80,3.981702,,,,
1,90,3.090220,,,,
1,100,2.082341,,,,
1,110,1.458170,,,,
1,120,3.969052,,,,
1,130,0.883536,,,,
1,140,0.452676,,,,
1,150,0.564205,,,,
1,160,1.642713,,,,
1,170,2.332928,,,,
1,180,0.472299,,,,
1,190,1.699001,,,,
1,200,0.769988,,,,
1,210,0.673617,,,,
1,220,0.597813,,,,
1,230,0.753782,,,,
1,240,1.050482,,,,
1,250,1.370141,,,,
1,260,0.456679,,,,
1,270,1.408239,,,,
1,280,1.654614,,,,
1,290,1.384882,,,,
1,300,2.203932,,,,
1,310,1.755226,,,,
1,ALL,2.008209,0.779517,57013.378906,0.471591,0.292220,0.000159,1.00,6.00,5987.55
2,1,0.581054,,,,
2,10,1.415951,,,,
2,20,0.475813,,,,
2,30,0.846730,,,,
2,40,1.004879,,,,
2,50,1.316402,,,,
2,60,0.468430,,,,
2,70,0.843347,,,,
2,80,0.887215,,,,
2,90,0.442394,,,,
2,100,0.819186,,,,
2,110,2.045604,,,,
2,120,0.470806,,,,
2,130,1.023904,,,,
2,140,1.194822,,,,
2,150,1.826095,,,,
2,160,0.659172,,,,
2,170,0.544684,,,,
2,180,0.359594,,,,
2,190,1.782584,,,,
2,200,0.955721,,,,
2,210,2.285729,,,,
2,220,0.953154,,,,
2,230,0.500873,,,,
2,240,0.314415,,,,
2,250,0.631612,,,,
2,260,0.541999,,,,
2,270,0.778075,,,,
2,280,1.141732,,,,
2,290,0.698485,,,,
2,300,0.150795,,,,
2,310,0.453746,,,,
2,ALL,0.849283,0.293155,35166.585938,0.274261,0.151544,0.623987,2.00,16.00,6003.67
3,1,0.249225,,,,
3,10,0.424159,,,,
3,20,0.894438,,,,
3,30,0.289222,,,,
3,40,0.313664,,,,
3,50,0.413151,,,,
3,60,0.205526,,,,
3,70,0.257932,,,,
3,80,0.285890,,,,
3,90,0.152784,,,,
3,100,0.145168,,,,
3,110,0.202688,,,,
3,120,0.391462,,,,
3,130,0.581174,,,,
3,140,0.112271,,,,
3,150,0.269674,,,,
3,160,1.079531,,,,
3,170,0.152317,,,,
3,180,0.381472,,,,
3,190,0.274139,,,,
3,200,0.422115,,,,
3,210,0.217929,,,,
3,220,0.168146,,,,
3,230,0.585540,,,,
3,240,0.231068,,,,
3,250,0.158148,,,,
3,260,0.201180,,,,
3,270,0.414964,,,,
3,280,0.172377,,,,
3,290,0.170387,,,,
3,300,0.443216,,,,
3,310,0.234271,,,,
3,ALL,0.268407,0.208832,32624.839844,0.237073,0.187710,0.732144,1.00,13.00,6008.66
4,1,0.185915,,,,
4,10,0.258486,,,,
4,20,0.333871,,,,
4,30,0.154974,,,,
4,40,0.137445,,,,
4,50,0.115220,,,,
4,60,0.204899,,,,
4,70,0.203003,,,,
4,80,0.480332,,,,
4,90,0.146458,,,,
4,100,0.167283,,,,
4,110,0.266866,,,,
4,120,0.101299,,,,
4,130,0.378991,,,,
4,140,0.141505,,,,
4,150,0.206582,,,,
4,160,0.250668,,,,
4,170,0.282947,,,,
4,180,0.290816,,,,
4,190,0.133389,,,,
4,200,0.167188,,,,
4,210,0.237472,,,,
4,220,0.240711,,,,
4,230,0.130050,,,,
4,240,0.228005,,,,
4,250,0.145581,,,,
4,260,0.153680,,,,
4,270,0.134846,,,,
4,280,0.116030,,,,
4,290,0.073354,,,,
4,300,0.108545,,,,
4,310,0.186448,,,,
4,ALL,0.214619,0.181415,29238.390625,0.213736,0.152751,0.767309,4.00,17.00,6017.04
5,1,0.319580,,,,
5,10,0.099859,,,,
5,20,0.085801,,,,
5,30,0.192874,,,,
5,40,0.132233,,,,
5,50,0.097273,,,,
5,60,0.330801,,,,
5,70,0.180969,,,,
5,80,0.163305,,,,
5,90,0.372316,,,,
5,100,0.139306,,,,
5,110,0.224662,,,,
5,120,0.124441,,,,
5,130,0.126898,,,,
5,140,0.112123,,,,
5,150,0.172841,,,,
5,160,0.099557,,,,
5,170,0.191702,,,,
5,180,0.369213,,,,
5,190,0.109584,,,,
5,200,0.140346,,,,
5,210,0.064076,,,,
5,220,0.286947,,,,
5,230,0.111047,,,,
5,240,0.161474,,,,
5,250,0.078960,,,,
5,260,0.176005,,,,
5,270,0.184589,,,,
5,280,0.143445,,,,
5,290,0.078970,,,,
5,300,0.115361,,,,
5,310,0.245441,,,,
5,ALL,0.183653,0.132575,24907.226562,0.216724,0.128829,0.829954,10.00,26.00,6009.68
6,1,0.168034,,,,
6,10,0.142691,,,,
6,20,0.053015,,,,
6,30,0.265943,,,,
