epoch,batch,train_loss,val_loss,val_mae,val_rel_err,val_rel_err_median,val_r2,val_acc_1pct,val_acc_5pct,time_sec
1,1,4.614444,,,,
1,10,4.160110,,,,
1,20,4.144012,,,,
1,30,5.202578,,,,
1,40,3.820942,,,,
1,50,4.032550,,,,
1,60,6.478366,,,,
1,70,3.388606,,,,
1,80,3.555494,,,,
1,90,2.373715,,,,
1,100,1.624157,,,,
1,110,1.559855,,,,
1,120,1.710659,,,,
1,130,0.887804,,,,
1,140,0.514109,,,,
1,150,0.642286,,,,
1,ALL,2.974014,0.316086,44647.894531,0.397642,0.271075,-0.018392,1.00,7.00,981.83
2,1,1.723961,,,,
2,10,1.121895,,,,
2,20,0.508298,,,,
2,30,0.746246,,,,
2,40,1.113195,,,,
2,50,0.763389,,,,
2,60,2.221835,,,,
2,70,0.379033,,,,
2,80,1.013158,,,,
2,90,0.691837,,,,
2,100,0.245761,,,,
2,110,0.239114,,,,
2,120,0.387769,,,,
2,130,1.119884,,,,
2,140,1.713972,,,,
2,150,0.536029,,,,
2,ALL,0.934256,0.222414,33488.675781,0.286495,0.168625,0.283406,2.00,17.00,1100.04
3,1,1.078799,,,,
3,10,0.468554,,,,
3,20,0.329981,,,,
3,30,0.138513,,,,
3,40,0.292768,,,,
3,50,0.619727,,,,
3,60,0.275782,,,,
3,70,0.796718,,,,
3,80,0.409379,,,,
3,90,0.301690,,,,
3,100,1.081256,,,,
3,110,0.917883,,,,
3,120,0.653186,,,,
3,130,0.150288,,,,
3,140,0.218847,,,,
3,150,0.471945,,,,
3,ALL,0.498871,0.359189,39604.636719,0.309270,0.219238,-0.157265,2.00,17.00,341.66
4,1,0.488683,,,,
4,10,0.177274,,,,
4,20,0.697908,,,,
4,30,0.370028,,,,
4,40,0.252540,,,,
4,50,0.297183,,,,
4,60,0.423957,,,,
4,70,0.725684,,,,
4,80,0.245991,,,,
4,90,0.193646,,,,
4,100,0.172914,,,,
4,110,0.690529,,,,
4,120,0.311588,,,,
4,130,0.415311,,,,
4,140,0.475365,,,,
4,150,0.147271,,,,
4,ALL,0.346840,0.221909,33499.933594,0.264745,0.208565,0.285033,4.00,17.00,331.62
5,1,0.247706,,,,
5,10,0.365418,,,,
5,20,0.183422,,,,
5,30,0.095929,,,,
5,40,0.523665,,,,
5,50,0.153850,,,,
5,60,0.568876,,,,
5,70,0.144137,,,,
5,80,0.229737,,,,
5,90,0.129800,,,,
5,100,0.079378,,,,
5,110,0.323116,,,,
5,120,0.290068,,,,
5,130,0.407207,,,,
5,140,0.294196,,,,
5,150,0.305858,,,,
5,ALL,0.269016,0.202727,31397.529297,0.253349,0.197824,0.346837,6.00,20.00,371.46
6,1,0.184861,,,,
6,10,0.091273,,,,
6,20,0.202298,,,,
6,30,0.201149,,,,
6,40,0.135013,,,,
6,50,0.938223,,,,
6,60,0.149733,,,,
6,70,0.631680,,,,
6,80,0.082749,,,,
6,90,0.244181,,,,
6,100,0.130950,,,,
6,110,0.116479,,,,
6,120,0.275560,,,,
6,130,0.190376,,,,
6,140,0.143523,,,,
6,150,0.273307,,,,
6,ALL,0.280838,0.155246,29724.908203,0.238834,0.189631,0.499815,2.00,10.00,348.85
7,1,0.220316,,,,
7,10,0.440202,,,,
7,20,0.882481,,,,
7,30,0.086714,,,,
7,40,0.148875,,,,
7,50,0.146524,,,,
7,60,0.214688,,,,
7,70,0.078672,,,,
7,80,0.184972,,,,
7,90,0.113756,,,,
7,100,0.156399,,,,
7,110,0.132335,,,,
7,120,0.089240,,,,
7,130,0.166282,,,,
7,140,0.093434,,,,
7,150,0.233636,,,,
7,ALL,0.210103,0.240984,32622.230469,0.274200,0.120413,0.223576,5.00,14.00,347.30
8,1,0.270326,,,,
8,10,0.116128,,,,
8,20,0.376157,,,,
8,30,0.682483,,,,
8,40,0.229823,,,,
8,50,0.230675,,,,
8,60,0.081852,,,,
8,70,0.179518,,,,
8,80,0.119695,,,,
8,90,0.079109,,,,
8,100,0.253936,,,,
8,110,0.099251,,,,
8,120,0.165919,,,,
8,130,0.341527,,,,
8,140,0.162165,,,,
8,150,0.209659,,,,
8,ALL,0.197167,0.133116,27915.812500,0.222623,0.185574,0.571116,1.00,11.00,335.20
9,1,0.088489,,,,
9,10,0.208475,,,,
9,20,0.088094,,,,
9,30,0.142754,,,,
9,40,0.305424,,,,
9,50,0.352354,,,,
9,60,0.126180,,,,
9,70,0.120700,,,,
9,80,0.156689,,,,
9,90,0.145896,,,,
9,100,0.173244,,,,
9,110,0.111517,,,,
9,120,0.382502,,,,
9,130,0.085258,,,,
9,140,0.585676,,,,
9,150,0.112446,,,,
9,ALL,0.178010,0.119482,25673.244141,0.213595,0.157169,0.615041,4.00,14.00,341.23
10,1,0.055997,,,,
10,10,0.120034,,,,
10,20,0.108491,,,,
10,30,0.216779,,,,
10,40,0.217304,,,,
10,50,0.059139,,,,
10,60,0.092949,,,,
10,70,0.111175,,,,
10,80,0.125490,,,,
10,90,0.107515,,,,
10,100,0.167136,,,,
10,110,0.113980,,,,
10,120,0.086059,,,,
10,130,0.089560,,,,
10,140,0.445516,,,,
10,150,0.128177,,,,
10,ALL,0.167906,0.125513,24707.837891,0.211228,0.135805,0.595610,10.00,19.00,190.23
