epoch,batch,train_loss,val_loss,val_mae,val_rel_err,val_rel_err_median,val_r2,val_acc_1pct,val_acc_5pct,time_sec
1,1,3.831928,,,,
1,10,4.499689,,,,
1,20,4.416688,,,,
1,30,4.154434,,,,
1,40,5.589046,,,,
1,50,3.725750,,,,
1,60,3.352021,,,,
1,70,3.485865,,,,
1,80,3.118862,,,,
1,90,2.492484,,,,
1,100,3.043800,,,,
1,110,2.426598,,,,
1,120,1.322928,,,,
1,130,2.388505,,,,
1,140,0.697702,,,,
1,150,0.798286,,,,
1,ALL,3.029262,0.325792,45690.316406,0.413126,0.279993,-0.049665,3.00,6.00,637.95
2,1,2.736713,,,,
2,10,1.366540,,,,
2,20,1.422496,,,,
2,30,0.866880,,,,
2,40,0.649006,,,,
2,50,0.418925,,,,
2,60,0.568984,,,,
2,70,1.131565,,,,
2,80,0.395613,,,,
2,90,1.473464,,,,
2,100,0.705443,,,,
2,110,1.235884,,,,
2,120,0.316726,,,,
2,130,0.745195,,,,
2,140,0.452841,,,,
2,150,1.220434,,,,
2,ALL,1.005855,0.325312,45656.996094,0.412481,0.280943,-0.048118,3.00,6.00,634.34
3,1,0.515524,,,,
3,10,0.452738,,,,
3,20,1.401641,,,,
3,30,0.965233,,,,
3,40,0.851707,,,,
3,50,1.443488,,,,
3,60,0.927250,,,,
3,70,0.626740,,,,
3,80,1.113146,,,,
3,90,0.485010,,,,
3,100,0.631051,,,,
3,110,1.393134,,,,
3,120,0.839330,,,,
3,130,0.807488,,,,
3,140,0.807451,,,,
3,150,0.186917,,,,
3,ALL,0.945255,0.198272,32985.214844,0.291074,0.177755,0.361189,5.00,17.00,641.84
4,1,0.397932,,,,
4,10,0.226586,,,,
4,20,0.189660,,,,
4,30,0.173173,,,,
4,40,0.195676,,,,
4,50,0.591128,,,,
4,60,0.141605,,,,
4,70,0.246890,,,,
4,80,0.192908,,,,
4,90,0.213040,,,,
4,100,0.257374,,,,
4,110,0.295944,,,,
4,120,0.200288,,,,
4,130,0.118677,,,,
4,140,0.333401,,,,
4,150,0.378216,,,,
4,ALL,0.344336,0.179186,32555.712891,0.243248,0.222534,0.422684,1.00,10.00,643.54
5,1,0.149867,,,,
5,10,0.241389,,,,
5,20,0.572668,,,,
5,30,0.205518,,,,
5,40,0.458718,,,,
5,50,0.223378,,,,
5,60,0.294033,,,,
5,70,0.108544,,,,
5,80,0.167239,,,,
5,90,0.130348,,,,
5,100,0.250703,,,,
5,110,0.195838,,,,
5,120,0.340760,,,,
5,130,0.261147,,,,
5,140,0.160724,,,,
5,150,0.127357,,,,
5,ALL,0.258511,0.167159,31192.761719,0.256979,0.167090,0.461433,2.00,8.00,643.81
6,1,0.220885,,,,
6,10,0.148953,,,,
6,20,0.171445,,,,
6,30,0.222808,,,,
6,40,0.305009,,,,
6,50,0.366587,,,,
6,60,0.128216,,,,
6,70,0.282224,,,,
6,80,0.116706,,,,
6,90,0.214721,,,,
6,100,0.191668,,,,
6,110,0.177352,,,,
6,120,0.194127,,,,
6,130,0.348368,,,,
6,140,0.148292,,,,
6,150,0.166400,,,,
6,ALL,0.218218,0.155335,30792.375000,0.255371,0.173344,0.499529,1.00,7.00,640.58
7,1,0.154794,,,,
7,10,0.074297,,,,
7,20,0.125386,,,,
7,30,0.088881,,,,
7,40,0.185535,,,,
7,50,0.200897,,,,
7,60,0.182251,,,,
7,70,0.178646,,,,
7,80,0.141227,,,,
7,90,0.162729,,,,
7,100,0.150566,,,,
7,110,0.168813,,,,
7,120,0.141972,,,,
7,130,0.123879,,,,
7,140,0.227073,,,,
7,150,0.143615,,,,
7,ALL,0.198187,0.139965,28714.892578,0.237084,0.167341,0.549049,3.00,10.00,639.92
8,1,0.156301,,,,
8,10,0.134370,,,,
8,20,0.088209,,,,
8,30,0.129777,,,,
8,40,0.258674,,,,
8,50,0.097449,,,,
8,60,0.281749,,,,
8,70,0.121199,,,,
8,80,0.309025,,,,
8,90,0.112627,,,,
8,100,0.151409,,,,
8,110,0.185877,,,,
8,120,0.458021,,,,
8,130,0.133273,,,,
8,140,0.181721,,,,
8,150,0.204950,,,,
8,ALL,0.201289,0.147898,30000.730469,0.241753,0.177464,0.523488,1.00,8.00,628.33
9,1,0.093924,,,,
9,10,0.072591,,,,
9,20,0.122318,,,,
9,30,0.149972,,,,
9,40,0.189526,,,,
9,50,0.127594,,,,
9,60,0.089382,,,,
9,70,0.251719,,,,
9,80,0.177567,,,,
9,90,0.263270,,,,
9,100,0.056037,,,,
9,110,0.269127,,,,
9,120,0.132483,,,,
9,130,0.256721,,,,
9,140,0.112793,,,,
9,150,0.285713,,,,
9,ALL,0.182178,0.154993,30547.222656,0.246054,0.186666,0.500631,2.00,6.00,305.81
10,1,0.125306,,,,
10,10,0.108648,,,,
10,20,0.103158,,,,
10,30,0.163005,,,,
10,40,0.086125,,,,
10,50,0.055390,,,,
10,60,0.355558,,,,
10,70,0.138749,,,,
10,80,0.239745,,,,
10,90,0.143310,,,,
10,100,0.093182,,,,
10,110,0.086291,,,,
10,120,0.249852,,,,
10,130,0.132173,,,,
10,140,0.179899,,,,
10,150,0.202302,,,,
10,ALL,0.167668,0.134984,28828.300781,0.229906,0.176442,0.565098,1.00,6.00,263.93
