epoch,batch,train_loss,val_loss,val_mae,val_rel_err,val_rel_err_median,val_r2,val_acc_1pct,val_acc_5pct,time_sec
1,1,3.741013,,,,
1,10,4.674928,,,,
1,20,5.221087,,,,
1,30,5.083009,,,,
1,ALL,4.353456,0.936736,61283.300781,0.466026,0.312438,-0.002408,1.00,7.00,242.06
2,1,3.629992,,,,
2,10,3.575094,,,,
2,20,4.710619,,,,
2,30,4.066591,,,,
2,ALL,4.113896,0.937533,61089.941406,0.462448,0.315813,-0.003261,0.00,7.00,241.38
3,1,3.268863,,,,
3,10,3.187279,,,,
3,20,4.188273,,,,
3,30,3.285670,,,,
3,ALL,3.347966,0.936515,61325.605469,0.466820,0.311610,-0.002171,1.00,7.00,239.73
4,1,1.980383,,,,
4,10,2.229077,,,,
4,20,2.333552,,,,
4,30,0.837538,,,,
4,ALL,1.914358,0.936323,61369.890625,0.467641,0.310786,-0.001966,1.00,8.00,240.50
5,1,1.703027,,,,
5,10,2.415041,,,,
5,20,1.371152,,,,
5,30,1.036365,,,,
5,ALL,1.034313,0.936459,61315.988281,0.466674,0.311615,-0.002112,1.00,7.00,239.90
6,1,0.754366,,,,
6,10,0.775123,,,,
6,20,0.602520,,,,
6,30,0.990741,,,,
6,ALL,0.986505,0.936340,61283.839844,0.466138,0.311806,-0.001984,1.00,7.00,240.47
7,1,0.383741,,,,
7,10,1.506725,,,,
7,20,0.539599,,,,
7,30,1.432010,,,,
7,ALL,0.987342,0.936495,61186.546875,0.464376,0.313161,-0.002150,1.00,7.00,239.62
8,1,0.494640,,,,
8,10,1.596028,,,,
8,20,2.370669,,,,
8,30,0.462400,,,,
8,ALL,1.026764,0.934264,61455.839844,0.469594,0.308515,0.000238,1.00,8.00,114.99
9,1,0.276567,,,,
9,10,1.115605,,,,
9,20,2.314855,,,,
9,30,0.579536,,,,
9,ALL,0.995385,0.930687,61675.085938,0.474333,0.319669,0.004065,2.00,5.00,103.04
10,1,1.563473,,,,
10,10,0.376082,,,,
10,20,1.316552,,,,
10,30,0.977398,,,,
10,ALL,0.969110,0.896177,59982.085938,0.455530,0.306218,0.040994,2.00,8.00,99.28
